"","Taxo.Unit","Int_LMA.LL","Slope_LMA.LL","Slope.lci_LMA.LL","Slope.uci_LMA.LL","Rho_LMA.LL","r.sq_LMA.LL","n_LMA.LL","varLMA","varLL","lci_2.5_LMA.LL","lci_5_LMA.LL","lci_10_LMA.LL","uci_10_LMA.LL","uci_5_LMA.LL","uci_2.5_LMA.LL","sig_LMA.LL","Type","Int_LMA.N","Slope_LMA.N","Slope.lci_LMA.N","Slope.uci_LMA.N","Rho_LMA.N","r.sq_LMA.N","n_LMA.N","varNmass","lci_2.5_LMA.N","lci_5_LMA.N","lci_10_LMA.N","uci_10_LMA.N","uci_5_LMA.N","uci_2.5_LMA.N","sig_LMA.N","Int_LL.N","Slope_LL.N","Slope.lci_LL.N","Slope.uci_LL.N","Rho_LL.N","r.sq_LL.N","n_LL.N","lci_2.5_LL.N","lci_5_LL.N","lci_10_LL.N","uci_10_LL.N","uci_5_LL.N","uci_2.5_LL.N","sig_LL.N","Int_LMA.Narea","Slope_LMA.Narea","Slope.lci_LMA.Narea","Slope.uci_LMA.Narea","Rho_LMA.Narea","r.sq_LMA.Narea","n_LMA.Narea","varNarea","lci_2.5_LMA.Narea","lci_5_LMA.Narea","lci_10_LMA.Narea","uci_10_LMA.Narea","uci_5_LMA.Narea","uci_2.5_LMA.Narea","sig_LMA.Narea","Int_LL.Narea","Slope_LL.Narea","Slope.lci_LL.Narea","Slope.uci_LL.Narea","Rho_LL.Narea","r.sq_LL.Narea","n_LL.Narea","lci_2.5_LL.Narea","lci_5_LL.Narea","lci_10_LL.Narea","uci_10_LL.Narea","uci_5_LL.Narea","uci_2.5_LL.Narea","sig_LL.Narea","rho.sig_LMA.N","rho.sig_LMA.Narea","rho.sig_LMA.LL","rho.sig_LL.N","rho.sig_LL.Narea"
"106","Prunus",-2.40087081242008,1.65621764501044,0.778801474365762,3.52215163675415,0.96223636700635,0.925898825989579,4,0.0218657514549947,0.0693966644641231,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.49074068832753,-0.596975095321271,-1.11861671045889,-0.318589255016262,-0.741662142072739,0.550062732983923,8,0.0096012080705668,-0.781757395973147,-0.723023656066671,-0.641191200533034,0.240294742624544,0.38177803212048,0.495821166713832,0.05,0.502406880668857,-0.185536351671161,-0.705922820191858,-0.0487641662895794,-0.813124568400426,0.66117156373638,4,NA,NA,NA,NA,NA,NA,NA,-1.06309840935071,0.686748910549277,0.388576778713524,1.21372169408075,0.798952117264766,0.638324485681852,8,0.0127060164325118,-0.495303292478216,-0.368526688677796,-0.230875828958223,0.640075521657233,0.716203494883133,0.773000999376677,0.025,-0.0540818898354384,0.427313513655509,0.279189137308058,0.654025585354846,0.989554434406678,0.97921797865392,4,NA,NA,NA,NA,NA,NA,NA,0.0351828720465718,0.0173758227289704,0.0377636329936501,0.186875431599574,0.010445565593322
"107","Psychotria",-2.37658930407499,2.12965562259868,0.180448918239847,25.1341660294011,0.887356509416114,0.78740157480315,3,0.0171694444444444,0.0768,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.30011087326061,-0.630691397628315,-1.04088383756191,-0.382147963767088,-0.852465607776334,0.726697612441474,8,0.00771392857142857,-0.788292008943523,-0.725523645868203,-0.63858750117542,0.295737457948321,0.438087726999308,0.551284349031245,0.025,0.715759400110224,-0.361732904840636,-2.16939671139135,-0.0603166280087715,-0.973324042744871,0.94735969218522,3,NA,NA,NA,NA,NA,NA,NA,-1.04574570411369,0.563633960343325,0.323441728781529,0.982196213361456,0.811035359801164,0.657778354847803,8,0.00616078571428571,-0.618110738748447,-0.505754556974565,-0.372442704302506,0.596412257222192,0.686648028790826,0.758991443915453,0.025,-0.230730045567968,0.153616699215215,0.00650332523019005,3.62861912060462,0.372952074607474,0.139093249954019,3,NA,NA,NA,NA,NA,NA,NA,0.00716611212405433,0.0145683613024653,0.305078623288203,0.147375509279507,0.756691166919529
"108","Ranunculus",-3.24806967571028,2.06343319815443,0.335374348525729,12.6955343542596,0.175808209708225,0.0309085266008112,4,0.00900833333333334,0.0148666666666667,NA,NA,NA,NA,NA,NA,NA,"w.inGen",2.64303865994683,-1.27202209139819,-2.94553025821128,-0.549320515888234,-0.333126068688942,0.11097297764015,8,0.0183994285714286,-0.717497904182014,-0.653113276820503,-0.575913581611634,0.221804078387395,0.336085217705148,0.442762767036929,1,0.226091701128941,0.582344881095487,0.300082765640404,1.13010675509602,0.972179057696598,0.945132120223845,4,NA,NA,NA,NA,NA,NA,NA,-2.15835553187045,1.32606030392597,0.586529778428468,2.99803350881816,0.414099269384155,0.171478204904491,8,0.0199959285714286,-0.471918240999284,-0.366819448226729,-0.241933486303758,0.550423654601242,0.630417314205424,0.687628197316326,1,-0.0681810738822982,0.763793195075112,0.205240697280572,2.84241893821645,0.82342153723207,0.678023027977625,4,NA,NA,NA,NA,NA,NA,NA,0.420060192876578,0.307758933208758,0.824191790291775,0.027820942303402,0.17657846276793
"109","Rhamnus",-1.84428749818815,1.47176266921657,0.088272478935795,24.5386260883752,0.756723848651803,0.572630983118397,3,0.0202605647801909,0.0372,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.36659153665838,-0.517639868554158,-1.37739373048054,-0.194534814256258,-0.567996606362012,0.322620144838763,6,0.00542883927248558,-0.881531812764576,-0.816392103931342,-0.715581437605061,0.508736260233776,0.659939651032775,0.770624394861697,1,0.813468210507623,-0.45657918195216,-3.5734370604892,-0.0583372662966573,-0.953005398165447,0.908219288932482,3,NA,NA,NA,NA,NA,NA,NA,-1.04991828748963,0.668944878077187,0.267346414977538,1.67381055004347,0.653105003449947,0.426546145531356,6,0.00906634441502395,-0.800369555608966,-0.687789900570395,-0.535203976174796,0.704485258396881,0.801035089878291,0.872334918589711,1,-0.37656754325737,0.647674841860134,0.0256955491212807,16.325111356781,0.138906899082965,0.0192951266128449,3,NA,NA,NA,NA,NA,NA,NA,0.239628664163201,0.159632205749488,0.453597503535179,0.195945252508465,0.911282242731574
"110","Rhus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.90630915276157,-0.836289017333508,-5.01561148901534,-0.139440489368914,-0.285987798039844,0.0817890206276785,4,0.04183225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93852304463652,1.12169295377789,0.257897249120585,4.87866810074689,0.735982330048389,0.541669990143456,4,0.0752569166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714012201960156,0.264017669951611,NA,NA,NA
"111","Rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Rubus",5.9683905141344,-2.82486391319072,-5.80923074197624,-1.37365108780866,-0.966131928972315,0.933410904179767,4,0.027658947146485,0.0139666666666667,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.04061336693304,-0.390248785772675,-0.807467578117965,-0.188607095720192,-0.608256645613248,0.36997614693268,8,0.00402057636274972,-0.776675093422717,-0.714399197003605,-0.618855533013984,0.331566783050193,0.470172544722235,0.57955798853771,1,0.53761117399852,-0.305934680757013,-1.82867238307034,-0.0511825025392179,-0.297144999325988,0.0882951506244413,4,NA,NA,NA,NA,NA,NA,NA,-1.31951344034493,0.812416675934648,0.561814675450104,1.17480173476764,0.925944769929557,0.8573737169599,8,0.0174246014261614,-0.545790325369158,-0.424123818907838,-0.281119363148962,0.645318323953717,0.730526387112281,0.797123063753735,0.025,0.511546628317582,-0.475457759751868,-1.27165266576394,-0.17776873150536,-0.925764285290811,0.857039511920005,4,NA,NA,NA,NA,NA,NA,NA,0.109597002602257,0.000959772357652055,0.033868071027685,0.702855000674012,0.074235714709189
"113","Salix",-3.12546347838722,1.8635404740299,0.958326072230563,3.62380112466779,0.480154355291932,0.230548204905811,10,0.00736092508794798,0.0111956703047497,-0.585711434931982,-0.405534061832864,-0.261609087078181,0.403857872441069,0.472642927059073,0.526008727488931,0.05,"w.inGen",2.15718803271557,-0.909939765154229,-1.35617274304211,-0.610534594841966,-0.667638996599359,0.445741829780198,17,0.00769448960273201,-0.523061523778812,-0.471043212639973,-0.406073369882743,0.104784471708823,0.191021570026529,0.270604974699751,0.025,0.839518449878662,-0.851143045604237,-1.78915578358423,-0.404908555603343,-0.0721702350065283,0.00520854282089752,10,-0.548163420753909,-0.482771701214477,-0.41151337735591,0.185014546015414,0.276928784559385,0.360581637039154,1,-1.06675849516628,0.719647388591754,0.453289054525188,1.14252122070191,0.492814414929324,0.242866047562132,17,0.00481275812366523,-0.293785254881237,-0.216385821886088,-0.13697600833837,0.375383114583996,0.436339921527633,0.490803101617788,0.025,0.0731018603649402,0.522138627196814,0.250098772365566,1.09008430322271,0.163160638773676,0.0266213940450339,10,-0.482505076998864,-0.401758115366197,-0.31698582032667,0.324545072132846,0.420637953337665,0.513798118407263,1,0.00340569126439136,0.0444410957717124,0.160157702955569,0.842947329464489,0.652436843512876
"114","Serruria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-4.33577184895998,1.82717580669498,0.542343233492879,6.15582756895461,0.54868413275172,0.301054277533507,5,0.0137883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.68183562572136,2.58242804830984,0.882002524209425,7.56112872882647,0.710379378493011,0.504638861388117,5,0.0275427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338230100584605,0.178750580305036,NA,NA,NA
"115","Solidago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.3691924341785,-0.58368469343872,-4.33970890319521,-0.0785047635577157,-0.957846092941748,0.917469137763772,3,0.0283711516014666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.734234262598777,0.469609657249166,0.0480167340930544,4.59284110731678,0.924643957508452,0.854966448156892,3,0.0183651463729086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185503269070888,0.248725245272351,NA,NA,NA
"116","Sorbus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Syzygium",7.68330822027677,-3.12557686983207,-76.3088413311367,-0.128022265818927,-0.283024677189546,0.0801029678982467,3,0.0193125,0.00423333333333334,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-1.10706625624255,0.599021393341675,0.248655814003623,1.44306551253925,0.0629320464722686,0.00396044247318778,8,0.00692983928571429,-0.816796137086976,-0.756644460201272,-0.667112535158719,0.339084721897924,0.499770608318988,0.611654148072961,1,-2.0048101566812,2.0574619331349,0.137937428910888,30.6889119198672,0.81152657674012,0.658575384755538,3,NA,NA,NA,NA,NA,NA,NA,-2.37246152258688,1.24769412838355,0.78635262530012,1.97969789623152,0.877965396386507,0.770823237252116,8,0.0300645535714286,-0.526521142312846,-0.42051513138404,-0.271070398684141,0.695336560631498,0.778016024571503,0.83723135427897,0.025,-2.02874128864353,2.20166365157025,0.125199417831683,38.7168160890511,0.724040880200773,0.524235196201911,3,NA,NA,NA,NA,NA,NA,NA,0.882313591140814,0.00413778674205403,0.817324331643599,0.397273873775926,0.484565347241441
"118","Terminalia",5.30235043838971,-2.22913030775987,-56.5195910504602,-0.0879168061307656,-0.0872236716644542,0.00760796889862851,3,0.031508514156599,0.0224310174915923,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.95528747335706,-0.864399950003317,-1.36746163700438,-0.546404559620816,-0.879753944969782,0.773967003689894,8,0.0217669557941622,-0.80602816890328,-0.752137929823897,-0.679499845830126,0.14697088588222,0.296904544792058,0.427487557063056,0.025,0.840215151522083,-0.711692248451168,-18.0764964975701,-0.0280201341323836,-0.0642243863658629,0.00412477180407163,3,NA,NA,NA,NA,NA,NA,NA,-0.749079194144299,0.470606858247626,0.214744614552832,1.03132185871517,0.49570141753832,0.245719895349499,8,0.00963624771094814,-0.534805265348554,-0.426891289634496,-0.285834222293749,0.590813620093888,0.678155332896349,0.742449981859747,1,0.472476503140598,-0.281357065064579,-6.72790026833661,-0.0117661967188053,-0.343029635578352,0.117669330885017,3,NA,NA,NA,NA,NA,NA,NA,0.00396405703401177,0.211590870471112,0.944401034234916,0.959085325546905,0.777093736497527
"119","Ulmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-1.48964272035234,1.02152409670963,0.282124897136197,3.69875714887604,0.414250345591692,0.171603348822837,5,0.00550863171664044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42493302031779,1.45249389342839,0.476377226466269,4.4287140384452,0.672086198723181,0.451699858514176,5,0.0111371773990454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48805945403276,0.213975617160261,NA,NA,NA
"120","Vaccinium",-3.30496222259802,2.10169618201595,1.40468454498262,3.14456854905816,0.954513356054837,0.911095746887067,6,0.0382931494730126,0.159916236114363,-0.383998864198419,-0.260012479444418,-0.0984115325479202,0.751296967707781,0.81374431595013,0.858168964585106,0.025,"w.inGen",1.57962965515484,-0.715337789532199,-1.02056287759573,-0.501397968088266,-0.913862687195273,0.835145011047766,9,0.0195949167944741,-0.834692209929664,-0.788949757313947,-0.722184660458817,0.142832382429364,0.29930241221764,0.420990241145911,0.025,0.460237503922123,-0.338707896712879,-0.556164476835014,-0.206275380888259,-0.928207646735337,0.861569435457952,6,-0.849009627453827,-0.801168140483693,-0.736604012038846,0.088316991041625,0.250463817198847,0.380668003667609,0.025,-0.787852798827853,0.471906522094779,0.256139340095951,0.869432104854207,0.686576595628515,0.471387421664842,9,0.00852772223895893,-0.561556828949546,-0.448271261993039,-0.314121071038256,0.625404102423611,0.715793074334823,0.785960157480767,0.1,-0.0596483638776876,0.25214487076971,0.0894349287384988,0.71087478630825,0.460447319630319,0.212011734154745,6,-0.676613116893372,-0.580600653061816,-0.457897788657415,0.525011799812835,0.632509820204861,0.721020110941844,1,0.000567237071576628,0.0410857793273055,0.00305649544197631,0.00754619898975381,0.358139137915386
"121","Veronica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",1.45987658512457,-0.683849589808827,-1.65329989740389,-0.282858701083835,-0.692112364977777,0.479019525755132,6,0.0192562789336115,-0.875695956903198,-0.822373719411451,-0.750216541019842,0.281738487273938,0.441579305410578,0.560071021903668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11155587701727,0.643031792630796,0.260709964792244,1.58601489077519,0.670039638036941,0.448953116540675,6,0.017026135219612,-0.655292953529884,-0.532347437103621,-0.37497237937148,0.702281326575709,0.790417165926182,0.851779407924606,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127599120953793,0.145348734795824,NA,NA,NA
"122","Viola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-0.790902212578351,0.790737553729049,0.325903109160399,1.91856371204383,0.482273226004883,0.232587464521157,7,0.0282203333333333,-0.851567487151196,-0.805033987125025,-0.742783586410089,0.0913236127715611,0.248556302205101,0.369958094253542,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38589395790435,1.54261680151888,0.938265000667685,2.53624146124488,0.892754913815162,0.797011336141117,7,0.107402285714286,-0.293815697545387,-0.182679347695559,-0.0240446347760806,0.770323224570016,0.827724699829052,0.868400021264731,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273060288322929,0.0068230486754854,NA,NA,NA
"123","Zanthoxylum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w.inGen",-0.784746229124163,0.606562902524906,0.563216444743451,0.653245405302446,0.999982943308268,0.999965886907466,3,0.0029068987487941,NA,NA,NA,NA,NA,NA,NA,0.202121665816888,0.297481221854148,0.0239100830753107,3.70116143373905,0.873721071180015,0.763388510223953,3,NA,NA,NA,NA,NA,NA,NA,-2.78484351661963,1.60479126198201,1.57715238082035,1.63291450201804,0.999999065197235,0.999998130395344,3,0.0181867190470093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00371828897020258,0.000870472687111698,NA,0.323400285497876,NA
"124","Betulaceae",2.69922466848479,-1.11973129112349,-5.47008258429948,-0.229210097836509,-0.639009791300776,0.408333513378261,4,0.00571256722197432,0.00940516344315053,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",-0.778774364297801,0.641217432431237,0.238918897733785,1.72091784933581,0.777450437311986,0.604429182476598,5,0.00234877797164503,NA,NA,NA,NA,NA,NA,NA,0.759115121082501,-0.570067875675424,-1.9885662498556,-0.163422960085281,-0.850384635342786,0.723154028027084,4,NA,NA,NA,NA,NA,NA,NA,-3.30275432458959,1.91696218389737,1.02110577738947,3.59878877963781,0.930646521087083,0.86610294721149,5,0.0209922222063364,NA,NA,NA,NA,NA,NA,NA,1.31325172713495,-1.72189066720491,-9.78878235399675,-0.302888281972762,-0.424644419997148,0.180322883434714,4,NA,NA,NA,NA,NA,NA,NA,0.121735385702331,0.0216953137300808,0.360990208699224,0.149615364657214,0.575355580002852
"125","Cupressaceae",-3.82907198757365,2.25411486574708,1.19753442851078,4.24291252678273,0.873622400649923,0.763216098917335,6,0.0221959131845377,0.112778185733587,-0.637601943795053,-0.485885166429878,-0.283394932767099,0.84219336928966,0.902040852948653,0.938483037034941,0.1,"Genw.inFam",0.846870219277146,-0.354246060612122,-0.877933253886981,-0.142938282498822,-0.664495964931574,0.441554887410344,6,0.00278537117081262,-0.905097776603678,-0.838390647468495,-0.730305748755486,0.567752501146998,0.726299181574007,0.844728145904832,1,0.245111325792971,-0.157155283430826,-0.364945366872742,-0.0676752888298361,-0.732012003460272,0.535841573209922,6,-0.916826776834245,-0.856218297914869,-0.747740332972202,0.627866093574856,0.763896192709313,0.859812323621034,1,-1.77314399266328,0.907040730865658,0.503968578858035,1.63248845654932,0.89397392898538,0.799189385705558,6,0.018261085784757,-0.733514700539828,-0.624541056382992,-0.459831561952095,0.760860232893219,0.843121108752449,0.895696811278696,0.05,-0.232351060181142,0.402393305083429,0.159548854207781,1.0148638972054,0.643349739981297,0.413898887934003,6,-0.845615872377037,-0.758035920086954,-0.62053141777866,0.66293400267904,0.773646821801038,0.855825543738418,1,0.149961773092633,0.0162663440932347,0.0229477393005309,0.0981032265809412,0.168116260993499
"126","Ericaceae",-2.77591041425301,1.87892356131775,1.21108566119002,2.91503224124215,0.517671348913714,0.267983625486145,18,0.0424409649833864,0.0765121577544814,-0.00143162235938684,0.0740331059343331,0.151011658222603,0.640873411733124,0.687922451555202,0.725663643330637,1,"Genw.inFam",1.18266187895206,-0.529680575303802,-0.676752914463295,-0.414570082903402,-0.789355717724202,0.623082449103891,28,0.0122372383115718,-0.669241504011874,-0.623156369816742,-0.570594754606638,-0.0604342472041877,0.0388509307968791,0.127848339414623,0.025,0.45582200310403,-0.311761447678487,-0.50506635758244,-0.192440456188415,-0.324008000732432,0.104981184538628,18,-0.616476069161336,-0.569196582687469,-0.511446162548347,0.00257560405279389,0.085883189555437,0.153641820269689,1,-1.3502003641442,0.72258319435893,0.583965902636034,0.894104382487171,0.846521640947017,0.716598888591631,28,0.0227735658887791,0.00782375578428577,0.0748787452741303,0.152617241398172,0.598074702819481,0.642364644480896,0.681400706143541,0.025,-0.316534735345751,0.422225038848376,0.267481024346099,0.666492076835476,0.452886836286244,0.205106486481363,18,-0.371373285331726,-0.311666329445225,-0.242498670571723,0.296188660065148,0.369768727161821,0.429137224809286,0.025,5.96010371856392e-07,1.37377201106681e-08,0.0277777001575026,0.189626501063296,0.0591159036261454
"127","Fagaceae",-3.90545116022554,2.45250602641296,1.1270881740514,5.33657077420242,0.959391832541603,0.920432688347535,4,0.0259134738724028,0.158596430390476,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",1.82286565006597,-0.790666374102594,-1.0933223367532,-0.571792319722504,-0.957964678637434,0.917696325516923,7,0.0161998940980368,-0.876561172824011,-0.820711933969426,-0.735672720496286,0.396481255534502,0.566877838619817,0.693713134355052,0.025,0.577818717153012,-0.327013651140732,-0.394386028835384,-0.271150396346895,-0.998080335650107,0.996164356411431,4,NA,NA,NA,NA,NA,NA,NA,-0.616155988342889,0.418803434476167,0.221509866387482,0.791821689884533,0.805733572753436,0.649206590262017,7,0.00454512787087349,-0.771897917047847,-0.670087067747075,-0.537800588097664,0.670493831145171,0.778467558731877,0.853502578364573,0.05,0.0142649886322434,0.197627574633999,0.0466340635392334,0.837513510330454,0.75330163381927,0.567463351514781,4,NA,NA,NA,NA,NA,NA,NA,0.000680203925269861,0.0286870858639721,0.040608167458397,0.00191966434989297,0.24669836618073
"128","Pinaceae",-3.69839542329469,2.38989496371493,1.01026169683571,5.65358258704611,0.714359577116122,0.510309605417525,6,0.0357033493459436,0.203923176489346,-0.655178923568381,-0.476583826364527,-0.266335283354412,0.860914558238232,0.913402871172879,0.940177161282297,1,"Genw.inFam",1.17364224203637,-0.493681482752597,-1.36310493423249,-0.17879871189083,-0.503442849314051,0.25345470252545,6,0.00870167051624098,-0.90721716849156,-0.843178459454455,-0.756440060594547,0.478696620296573,0.638500537002153,0.765767661067463,1,0.409663337482581,-0.206570368258027,-0.330446313997271,-0.129132374109669,-0.936372545270959,0.876793543537215,6,-0.910242736320732,-0.855299123005771,-0.766225746662931,0.442475097783069,0.623381207698455,0.753411600700741,0.025,-1.64599195995044,0.872033897034636,0.460696462978958,1.65063806364006,0.870890560459286,0.75845036829709,6,0.0271503662845849,-0.717932010523736,-0.586012292612628,-0.419264634396058,0.778035728753302,0.859023212296841,0.90902925026553,0.05,-0.296507475185685,0.364883775343465,0.122438954607145,1.08740041056452,0.304529406366042,0.092738159341654,6,-0.841536008049352,-0.751382469506305,-0.624763061502239,0.618182138951576,0.738843483899186,0.824875941132514,1,0.308635704834652,0.023927792474473,0.110732911287996,0.00594388311310381,0.557326638756834
"129","Rhamnaceae",-3.62203776219967,2.18217047114913,0.567258969645837,8.39452211417342,0.217357247990221,0.0472441732538824,5,0.105309144613018,0.109769848083276,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",1.01576545667482,-0.348500389488128,-0.79574816461107,-0.152626832048978,-0.59648262047419,0.355791516527756,7,0.0127900611474554,-0.888967023913712,-0.844202967877047,-0.774894623012739,0.270595543755703,0.45418940801159,0.586234200430723,1,0.546038013312952,-0.307846130908265,-1.14562112538267,-0.0827230209145569,-0.342366720094168,0.117214971028039,5,NA,NA,NA,NA,NA,NA,NA,-1.32813012252895,0.81566404714849,0.548746597551983,1.21241359997249,0.935288843499482,0.874765220774599,7,0.0700629993041763,-0.377647301604799,-0.203962478011981,-0.00453700849657948,0.846904605856886,0.889931450203432,0.920060049819247,0.025,0.771470411257492,-0.517891509458101,-2.02631758205277,-0.13236405682128,-0.0981015258568667,0.00962390937544549,5,NA,NA,NA,NA,NA,NA,NA,0.157449659775889,0.00197550249893833,0.725446986359808,0.572757491647497,0.875293896627106
"130","Rosaceae",-2.4567042906736,1.61682205794114,1.19803201642858,2.18200643321527,0.803974429549935,0.646374883370143,19,0.0549467573853176,0.10030721829608,0.0734400791373067,0.146214297094282,0.228427754553663,0.64777350497647,0.687603907795087,0.720059803324311,0.025,"Genw.inFam",1.34762876191659,-0.54551218801439,-0.751182912392335,-0.396153243588191,-0.613099387399072,0.375890858829118,27,0.0142423892075624,-0.68246799019671,-0.643333317129319,-0.5959798765055,-0.15521687317061,-0.0771700770483438,-0.0145301378097283,0.1,0.56672758608892,-0.375047451195975,-0.505785508394768,-0.278103243991741,-0.805063369466238,0.648127028856333,19,-0.630765199351877,-0.59445582276198,-0.545043632830855,-0.119583716955477,-0.0554463549701313,0.00452303891023746,0.025,-1.39960737936545,0.837659939230671,0.666626993098704,1.05257389973112,0.828978286820773,0.687205000020304,27,0.033582221771477,0.212551143279586,0.271058644584949,0.335663999927779,0.670347002332222,0.705736740261065,0.73153593326986,0.025,-0.0843186893672455,0.459766354765829,0.303579496448481,0.696308885967637,0.550775489938802,0.303353640317327,19,-0.278719743841497,-0.227017455420334,-0.16101833713311,0.28317861925517,0.33647683970364,0.3851171349145,0.025,0.000673255478302713,9.19974608980542e-08,3.35675202197026e-05,3.21425596294647e-05,0.0145303983732271
"131","Sapindaceae",-1.57209650871885,1.35589050296019,0.255806641556903,7.18683082201633,0.542459961345931,0.294262809663429,4,0.0201719955372548,0.0759095613164933,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",1.45972431434064,-0.591482689236755,-1.00505744326439,-0.348091319567204,-0.732124786735228,0.536006703352103,10,0.00705720837676222,-0.791237912839864,-0.728688707867641,-0.644980092151231,0.315100591677254,0.45843670252907,0.59394874764867,0.05,0.675511337423156,-0.32443515116246,-1.95904685770615,-0.0537292749766358,-0.261751674996679,0.0685139393635672,4,NA,NA,NA,NA,NA,NA,NA,-1.02175421548643,0.645074504078504,0.401750486566677,1.03577003569619,0.797919119816759,0.636674921769152,10,0.00839399329111972,-0.573714308165224,-0.46400114554007,-0.330887309146797,0.605385928078006,0.69753888455947,0.760752431297178,0.025,-0.195959033143853,0.408347395920042,0.0680985139298972,2.44862312159021,0.286575917214973,0.082125756327603,4,NA,NA,NA,NA,NA,NA,NA,0.0160631752008889,0.00567133642278109,0.457540038654069,0.738248325003321,0.713424082785027
"132","Amaranthaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genw.inFam",0.844844562087685,-0.153232181169764,-0.816155783363819,-0.0287691416573306,-0.535595068156095,0.286862077033132,4,0.000913945713341885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.900624780445345,0.736188881450933,0.139609083572335,3.88208313745692,0.549572933153991,0.302030408855481,4,0.0210959428991414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464404931843905,0.450427066846009,NA,NA,NA
